"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"🌟学习","政治（60min）","6 Nov 2021","14:09","14:30","00:20:59","+08:00","false","true"
"🌟学习","初步准备复习专业课（120min＋）","6 Nov 2021","14:41","15:51","01:10:01","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","6 Nov 2021","16:15","16:19","00:04:07","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","6 Nov 2021","16:32","16:51","00:19:01","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","6 Nov 2021","16:59","17:01","00:02:02","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","6 Nov 2021","18:23","20:28","02:04:38","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","20:29","20:47","00:17:59","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","21:00","21:12","00:12:11","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","21:17","21:27","00:10:35","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","21:27","21:43","00:15:23","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","21:46","22:02","00:15:52","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","22:03","22:11","00:07:57","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","22:23","22:31","00:07:52","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","6 Nov 2021","22:32","22:40","00:07:34","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","7 Nov 2021","10:03","10:09","00:06:35","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","7 Nov 2021","10:13","10:54","00:40:35","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","7 Nov 2021","10:54","11:08","00:13:52","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","12:08","13:04","00:55:57","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","7 Nov 2021","13:06","13:07","00:00:33","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","7 Nov 2021","13:10","13:57","00:47:00","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","7 Nov 2021","14:05","14:08","00:03:41","+08:00","false","true"
"🌟专业课（4h）","自控PPT和笔记，解决专题问题（120min）","7 Nov 2021","14:11","14:56","00:45:16","+08:00","false","true"
"🌟专业课（4h）","自控PPT和笔记，解决专题问题（120min）","7 Nov 2021","14:58","15:43","00:45:10","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","7 Nov 2021","15:44","16:30","00:45:19","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","7 Nov 2021","16:30","16:38","00:07:34","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","7 Nov 2021","16:39","17:01","00:22:37","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","7 Nov 2021","18:51","20:04","01:13:09","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","7 Nov 2021","20:06","20:55","00:49:17","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","20:56","21:03","00:06:44","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","21:09","21:19","00:10:03","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","21:20","21:31","00:11:09","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","21:32","21:32","00:00:11","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","21:32","21:45","00:13:20","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","7 Nov 2021","21:46","22:05","00:19:08","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","7 Nov 2021","22:22","22:33","00:10:47","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","7 Nov 2021","22:33","22:47","00:14:32","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","7 Nov 2021","22:49","23:00","00:10:32","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","8 Nov 2021","08:53","08:54","00:01:19","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","8 Nov 2021","10:58","11:23","00:25:45","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","8 Nov 2021","11:28","11:30","00:02:20","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","8 Nov 2021","11:30","11:34","00:03:31","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","8 Nov 2021","11:34","12:35","01:01:05","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","8 Nov 2021","12:42","12:45","00:02:43","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","8 Nov 2021","12:46","14:46","01:59:46","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","8 Nov 2021","15:45","16:23","00:37:41","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","8 Nov 2021","18:15","20:06","01:50:55","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","8 Nov 2021","20:14","20:26","00:11:24","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","8 Nov 2021","20:26","20:38","00:12:22","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","8 Nov 2021","20:38","20:54","00:15:08","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","8 Nov 2021","20:54","21:24","00:29:38","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","9 Nov 2021","09:38","10:36","00:57:28","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","9 Nov 2021","10:56","11:01","00:04:41","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","9 Nov 2021","11:01","11:22","00:20:58","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","9 Nov 2021","11:31","11:35","00:04:42","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","9 Nov 2021","11:42","12:47","01:04:12","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","9 Nov 2021","12:48","13:21","00:33:00","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","9 Nov 2021","13:22","13:27","00:04:55","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","9 Nov 2021","13:40","14:36","00:55:24","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","9 Nov 2021","14:42","14:50","00:08:50","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","9 Nov 2021","17:05","18:36","01:30:40","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","9 Nov 2021","18:37","18:58","00:20:07","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","9 Nov 2021","19:00","19:36","00:35:50","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","9 Nov 2021","19:52","20:19","00:26:39","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","9 Nov 2021","21:06","21:38","00:31:54","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","10 Nov 2021","08:05","09:00","00:54:44","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","10 Nov 2021","09:18","09:46","00:28:10","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","10 Nov 2021","11:13","12:23","01:10:55","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","10 Nov 2021","14:22","15:17","00:54:46","+08:00","false","true"
"🐋自我提升","冥想","10 Nov 2021","15:17","15:35","00:17:55","+08:00","false","false"
"🌟专业课（4h）","卢京潮自控课（3h）","10 Nov 2021","15:50","16:59","01:09:02","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","10 Nov 2021","17:00","17:14","00:13:14","+08:00","false","true"
"🌿日常","睡觉","10 Nov 2021","17:14","18:07","00:53:14","+08:00","false","false"
"🌟专业课（4h）","卢京潮自控课（3h）","10 Nov 2021","19:15","20:15","01:00:05","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","10 Nov 2021","20:17","21:27","01:09:31","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","10 Nov 2021","22:16","23:00","00:43:41","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","10 Nov 2021","23:07","23:08","00:00:15","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","11 Nov 2021","08:39","09:01","00:22:09","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","11 Nov 2021","09:10","09:24","00:13:51","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","11 Nov 2021","13:19","14:16","00:56:59","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","11 Nov 2021","14:51","16:08","01:17:31","+08:00","false","true"
"🐋自我提升","冥想","11 Nov 2021","16:10","16:31","00:20:29","+08:00","false","false"
"🌟英语","英语单词（一些作文常见词语）（30min）","11 Nov 2021","16:31","16:45","00:13:51","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","11 Nov 2021","16:45","17:17","00:32:41","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","11 Nov 2021","17:23","17:33","00:09:54","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","11 Nov 2021","18:13","19:02","00:49:27","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","11 Nov 2021","19:05","19:07","00:01:43","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","11 Nov 2021","19:07","20:32","01:25:02","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","11 Nov 2021","20:40","20:53","00:13:16","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","11 Nov 2021","20:53","21:08","00:14:13","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","11 Nov 2021","21:08","21:22","00:14:13","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","11 Nov 2021","21:22","21:36","00:14:12","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","11 Nov 2021","21:36","21:49","00:12:08","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","12 Nov 2021","09:07","09:22","00:14:49","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","12 Nov 2021","09:23","09:28","00:05:46","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","12 Nov 2021","09:47","10:33","00:46:45","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","12 Nov 2021","10:39","11:29","00:50:36","+08:00","false","true"
"🌟数学（4h）","线性代数每日提醒 复习线性代数（20min）","12 Nov 2021","11:30","11:46","00:16:25","+08:00","false","true"
"🌟数学（4h）","线性代数每日提醒 复习线性代数（20min）","12 Nov 2021","11:52","12:03","00:10:37","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","12 Nov 2021","13:26","14:26","01:00:44","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","12 Nov 2021","14:30","14:37","00:06:38","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","12 Nov 2021","17:53","20:52","02:59:05","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","12 Nov 2021","20:54","21:04","00:09:33","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","13 Nov 2021","09:52","10:15","00:22:48","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","13 Nov 2021","10:17","12:59","02:42:37","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","13 Nov 2021","12:59","14:17","01:17:07","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","13 Nov 2021","15:12","16:29","01:16:27","+08:00","false","true"
"🌟政治（2h）","政治背诵（肖四肖八，背诵手册，PDF等）（50min）","13 Nov 2021","16:42","17:02","00:20:02","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","13 Nov 2021","17:03","17:10","00:06:46","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","13 Nov 2021","17:10","17:25","00:15:35","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","13 Nov 2021","17:26","17:51","00:25:35","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","13 Nov 2021","18:40","19:33","00:53:13","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","13 Nov 2021","19:49","20:33","00:44:11","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","13 Nov 2021","20:44","21:25","00:40:51","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","14 Nov 2021","09:34","09:40","00:06:02","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","14 Nov 2021","14:51","15:16","00:25:38","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","14 Nov 2021","15:17","15:34","00:17:32","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","14 Nov 2021","16:02","17:06","01:04:23","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","14 Nov 2021","17:06","17:15","00:09:10","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析（120min）","14 Nov 2021","17:16","17:16","00:00:20","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析 回顾整理 复习（60min）","14 Nov 2021","17:19","17:57","00:38:23","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析 回顾整理 复习（60min）","14 Nov 2021","18:58","19:43","00:44:49","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","14 Nov 2021","20:28","21:54","01:25:43","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","14 Nov 2021","22:53","23:00","00:07:21","+08:00","false","true"
"🌟英语","英语单词（一些作文常见词语）（30min）","14 Nov 2021","23:00","23:02","00:01:43","+08:00","false","true"
"🐋自我提升","归纳总结","15 Nov 2021","09:06","09:11","00:05:11","+08:00","false","false"
"🐋自我提升","冥想","15 Nov 2021","09:13","09:30","00:17:16","+08:00","false","false"
"🌟学习","学习规划与总结（调整3项（20min）","15 Nov 2021","09:51","09:56","00:05:13","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","15 Nov 2021","09:56","10:10","00:13:55","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","15 Nov 2021","10:15","10:24","00:08:46","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","15 Nov 2021","10:25","10:28","00:03:41","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","15 Nov 2021","10:29","10:38","00:09:11","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","15 Nov 2021","10:38","10:58","00:19:21","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","15 Nov 2021","11:11","11:15","00:04:34","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","15 Nov 2021","11:26","12:16","00:49:42","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","15 Nov 2021","12:30","13:28","00:58:34","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","15 Nov 2021","14:58","15:50","00:51:48","+08:00","false","true"
"🐋自我提升","冥想","15 Nov 2021","15:50","16:11","00:20:35","+08:00","false","false"
"🌟数学（4h）","武忠祥8h选填速成（60min）","15 Nov 2021","16:11","16:52","00:41:09","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析 回顾整理 复习（60min）","15 Nov 2021","18:11","19:12","01:01:23","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","15 Nov 2021","19:17","21:12","01:55:24","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","15 Nov 2021","21:19","21:53","00:34:26","+08:00","false","true"
"🌟政治（2h）","徐涛，腿姐带背音频（30min）","15 Nov 2021","22:25","23:00","00:35:22","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","16 Nov 2021","09:28","09:40","00:11:20","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","16 Nov 2021","09:41","10:03","00:22:01","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","16 Nov 2021","10:07","10:10","00:03:05","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","16 Nov 2021","10:35","11:59","01:23:07","+08:00","false","true"
"🌟数学（4h）","每日一题（suspended）（40min）","16 Nov 2021","12:20","13:35","01:15:51","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","16 Nov 2021","13:42","13:57","00:14:54","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","16 Nov 2021","13:57","14:38","00:40:15","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","16 Nov 2021","16:23","17:59","01:35:46","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","16 Nov 2021","18:06","19:38","01:32:28","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","16 Nov 2021","20:00","21:04","01:03:37","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","17 Nov 2021","07:57","08:33","00:36:03","+08:00","false","true"
"🌟政治（2h）","政治背诵（肖四肖八，背诵手册，PDF等）（50min）","17 Nov 2021","08:33","08:49","00:16:13","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","17 Nov 2021","08:51","09:07","00:15:50","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","17 Nov 2021","09:12","09:21","00:08:34","+08:00","false","true"
"🌟专业课（4h）","自控PPT和笔记，解决专题问题（120min）","17 Nov 2021","09:21","09:40","00:19:35","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","17 Nov 2021","11:06","12:49","01:43:22","+08:00","false","true"
"🌟政治（2h）","政治背诵（肖四肖八，背诵手册，PDF等）（50min）","17 Nov 2021","14:37","14:52","00:15:12","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","17 Nov 2021","14:52","14:58","00:05:29","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析 回顾整理 复习（60min）","17 Nov 2021","15:01","15:01","00:00:27","+08:00","false","true"
"🌟数学（4h）","数学历年真题全精解析 回顾整理 复习（60min）","17 Nov 2021","15:03","15:44","00:41:01","+08:00","false","true"
"🐋自我提升","冥想","17 Nov 2021","15:46","15:46","00:00:22","+08:00","false","false"
"🐋自我提升","冥想","17 Nov 2021","15:52","16:09","00:17:05","+08:00","false","false"
"🌟英语","唐迟阅读课（60min）","17 Nov 2021","16:11","17:25","01:13:34","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","17 Nov 2021","17:31","17:31","00:00:32","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","17 Nov 2021","17:32","17:33","00:01:14","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","17 Nov 2021","17:43","18:44","01:00:30","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","17 Nov 2021","18:48","19:56","01:08:53","+08:00","false","true"
"🌟政治（2h）","政治背诵（肖四肖八，背诵手册，PDF等）（50min）","17 Nov 2021","20:13","20:34","00:21:37","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","17 Nov 2021","20:34","20:59","00:24:35","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","17 Nov 2021","21:00","21:11","00:10:59","+08:00","false","true"
"🐋自我提升","冥想","17 Nov 2021","21:13","21:13","00:00:02","+08:00","false","false"
"🌟专业课（4h）","卢京潮自控课（3h）","18 Nov 2021","15:03","16:36","01:32:33","+08:00","false","true"
"🌟数学（4h）","武忠祥8h选填速成（60min）","18 Nov 2021","16:38","17:33","00:54:34","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","18 Nov 2021","17:59","18:42","00:43:47","+08:00","false","true"
"🌟政治（2h）","政治背诵（肖四肖八，背诵手册，PDF等）（50min）","18 Nov 2021","18:48","19:19","00:30:45","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","18 Nov 2021","19:19","20:29","01:10:16","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","18 Nov 2021","20:35","21:23","00:48:06","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","18 Nov 2021","22:05","22:14","00:09:44","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","18 Nov 2021","22:19","22:20","00:00:37","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","18 Nov 2021","22:20","22:42","00:21:58","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","18 Nov 2021","22:56","23:00","00:03:31","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","19 Nov 2021","13:42","13:43","00:01:03","+08:00","false","true"
"🌟学习","常规anki（数学 专业课 自整理）（30min）","19 Nov 2021","13:43","13:43","00:00:12","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","19 Nov 2021","13:43","13:52","00:08:53","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","19 Nov 2021","13:52","13:53","00:00:33","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","19 Nov 2021","14:15","14:29","00:14:19","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","19 Nov 2021","14:29","16:28","01:59:05","+08:00","false","true"
"🌟专业课（4h）","自控PPT和笔记，解决专题问题（120min）","19 Nov 2021","16:28","17:10","00:41:37","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","19 Nov 2021","18:14","21:07","02:53:14","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","19 Nov 2021","21:08","21:08","00:00:03","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","20 Nov 2021","10:22","11:40","01:17:34","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","20 Nov 2021","11:47","12:35","00:47:41","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","20 Nov 2021","12:35","13:32","00:57:08","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","20 Nov 2021","14:19","15:06","00:47:43","+08:00","false","true"
"🐋自我提升","冥想","20 Nov 2021","15:07","15:25","00:18:18","+08:00","false","false"
"🌟数学（4h）","高等数学辅导讲义题目（30min）","20 Nov 2021","15:35","16:52","01:16:50","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","20 Nov 2021","16:56","17:47","00:51:40","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","20 Nov 2021","19:08","19:47","00:38:52","+08:00","false","true"
"🌟数学（4h）","高等数学辅导讲义题目（30min）","20 Nov 2021","19:51","21:28","01:36:52","+08:00","false","true"
"🌟数学（4h）","复习线性代数 anki记忆（50min）","20 Nov 2021","21:29","22:12","00:42:47","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","20 Nov 2021","22:35","22:40","00:04:42","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","21 Nov 2021","08:57","09:42","00:44:29","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","21 Nov 2021","09:50","12:09","02:19:00","+08:00","false","true"
"🌟学习","查漏补缺 笔记补充 重点复习等（30min）","21 Nov 2021","12:24","12:32","00:07:43","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","21 Nov 2021","12:32","12:37","00:04:28","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","21 Nov 2021","14:27","15:58","01:31:15","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","21 Nov 2021","15:59","16:38","00:39:38","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","21 Nov 2021","17:12","17:41","00:29:30","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","21 Nov 2021","18:22","19:08","00:45:54","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","21 Nov 2021","19:08","19:12","00:04:08","+08:00","false","true"
"🌟英语","唐迟阅读课（60min）","21 Nov 2021","19:12","19:35","00:22:30","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","19:45","19:58","00:13:40","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","19:59","20:14","00:15:53","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","20:22","20:36","00:14:12","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","20:37","20:52","00:15:15","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","20:52","21:04","00:11:53","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","21:07","21:21","00:13:35","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","21 Nov 2021","21:22","21:38","00:15:36","+08:00","false","true"
"🌟政治（2h）","政治 anki （目前没有背新东西）（15 min）","21 Nov 2021","22:24","22:53","00:28:14","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","22 Nov 2021","08:44","08:53","00:09:01","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","09:10","09:22","00:12:48","+08:00","false","true"
"🌟数学（4h）","高等数学辅导讲义题目（30min）","22 Nov 2021","09:27","09:54","00:26:54","+08:00","false","true"
"🌟数学（4h）","高等数学辅导讲义题目（30min）","22 Nov 2021","09:56","10:29","00:32:25","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","22 Nov 2021","10:45","12:19","01:34:24","+08:00","false","true"
"🌟数学（4h）","复习线性代数 anki记忆（50min）","22 Nov 2021","12:50","13:21","00:31:45","+08:00","false","true"
"🌟专业课（4h）","卢京潮自控课（3h）","22 Nov 2021","14:25","16:25","01:59:16","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","16:25","16:25","00:00:03","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","16:34","16:50","00:16:30","+08:00","false","true"
"🌟学习","学习规划与总结（调整3项（20min）","22 Nov 2021","17:04","17:14","00:10:08","+08:00","false","true"
"🌟数学（4h）","复习线性代数 anki记忆（50min）","22 Nov 2021","17:15","17:48","00:33:29","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","19:19","19:35","00:16:05","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","19:35","19:45","00:10:16","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","19:46","20:02","00:16:11","+08:00","false","true"
"🌟英语","2016-2021 英语卷子 （120 min）","22 Nov 2021","20:02","20:20","00:18:18","+08:00","false","true"
